0,2026-06-30T10:35:12.241497
5244660,2026-06-30T10:54:45.494869
10510971,2026-06-30T11:02:37.617674
15839672,2026-06-30T11:12:18.745717
21409133,2026-06-30T11:12:18.746328
21409164,2026-06-30T11:12:18.746658
21409302,2026-06-30T11:16:00.802304
26716897,2026-06-30T11:24:32.919563
31997392,2026-06-30T11:36:19.065150
37241620,2026-06-30T11:48:23.213351
42496735,2026-06-30T11:48:23.214676
42496766,2026-06-30T11:48:23.215010
42496904,2026-06-30T11:56:21.139936
