0,2026-07-11T11:22:28.914103
5244097,2026-07-11T11:29:42.014363
10610371,2026-07-11T11:52:59.365087
15869500,2026-07-11T11:58:37.466556
21165779,2026-07-11T12:05:55.589916
26477852,2026-07-11T12:11:05.682049
31862209,2026-07-11T12:13:40.736799
37374380,2026-07-11T12:13:40.737412
37391251,2026-07-11T12:17:42.810117
42641010,2026-07-11T12:18:53.631109
