README.md	20	1779909322.874491
.gitignore	463	1779909322.858838
lab1/lab1.c	1963	1779909322.876209
lab1/run	130	1779909322.876256
lab0/REFLECTION.md	1667	1779909322.874491
lab0/lab0.c	130	1779909322.874491
lab0/toRun.txt	43	1779909322.876209
lab2/Makefile	211	1779910856.986753
lab2/lab2	1644120	1779910442.493276
lab2/lab2.c	207	1779909816.171891
lab2/a.out	16008	1779909836.170248
