0,2026-06-16T10:13:43.894401
5433887,2026-06-16T10:56:19.292067
10868367,2026-06-16T10:56:19.293508
10893490,2026-06-16T11:10:23.420422
16261224,2026-06-16T11:25:55.569415
21508001,2026-06-16T11:39:31.698879
26942877,2026-06-16T11:52:39.829843
32418606,2026-06-16T11:55:33.869656
37955585,2026-06-16T11:55:33.870885
37974289,2026-06-16T12:27:21.615507
