0,2026-05-31T19:41:31.447642
5249095,2026-05-31T19:41:31.448990
5253784,2026-05-31T19:51:15.550327
10948724,2026-05-31T20:01:33.654893
16202060,2026-05-31T20:24:58.883451
21559343,2026-05-31T20:36:17.997980
26846485,2026-05-31T20:43:40.077677
32097258,2026-05-31T20:49:53.145036
37374261,2026-05-31T20:54:54.819794
